mirnaID	X6533	X6715	X3779	X6651	X6536	X6782	X6460	X6298	X6628	X6600	X6172	X5344	X4952	X5797	X5912	X6607	X3713	X5666	X6197	X6676	X4947	X6163	X6652
hsa-mir-194-1	1.39703892916672	-0.0135097890349206	0.457077015970984	-0.827354786008622	-0.843519255397773	-0.690060771470709	-0.154896948718831	-0.646674841007181	-1.54964493777276	0.80783521204439	0.172029706556615	0.0880343350705124	-0.256641284773722	0.0415188816117142	1.59287077634176	-1.06579105100223	1.43201107680806	0.777324763434522	1.94935081204081	-0.872693866991175	0.933383672208356	-0.628717841996111	-0.823698515056214
hsa-mir-194-2	1.3692445128146	0.0192726412564819	0.56241951753812	-0.850119439197749	-0.839004751951437	-0.707615503721207	-0.197860278399457	-0.591983232982637	-1.49500518681255	0.670656867093491	0.102337065102123	0.102337065102123	-0.239447515762324	-0.0135097890349206	1.56213113589706	-1.09219836202915	1.39703892916672	0.79070270000353	2.00404326153799	-0.877645652637462	0.873094668099709	-0.646674841007181	-0.772953357884616
hsa-mir-195	0.264149236742669	-1.26994517776909	-1.04498596917555	1.94935081204081	-1.43155705096729	1.43201107680806	1.03555289302766	1.22394828725913	0.255368199570367	0.40959272061625	-0.34129252631772	1.03555289302766	-1.11321692239492	-0.522045252128943	-0.376980657729895	0.0538412294605244	0.0880343350705124	-1.06579105100223	-0.807068991129307	0.142538698479835	1.3692445128146	2.41389167647271	-0.369396946448858
hsa-mir-196a-1	1.83686152690101	-0.138779963437267	2.41389167647271	-0.209609841315255	-0.507746578529142	-0.669459561032234	-0.376980657729895	0.0957212002396725	-0.486641286109491	-0.313788798601562	-0.872693866991175	-0.651184444816381	-0.0403715559395314	1.52377648742055	-0.787082127285652	-0.707615503721207	0.136292558106183	2.90921768362082	-0.651184444816381	-0.118459731792429	-0.355269326738637	-0.0757426831063736	-0.796806744015007
hsa-mir-196a-2	0.531357740939474	-0.263869485550786	3.64923460532389	-0.0757426831063736	-0.147002253674059	-0.449443720241375	-0.188437568015675	0.102337065102123	-0.596407694915162	-0.674117034125622	-0.753862766545497	-0.44558525251331	-0.39081182929303	0.701101947095772	-0.432456255366569	-0.600536833732373	-0.350741782697298	2.09859107206926	-0.421744578813422	0.196288841976308	0.077923176789571	-0.138779963437267	-0.859438229592719
hsa-mir-196b	0.57223524273491	2.00404326153799	2.05878796518031	0.457077015970984	-0.320352769746326	0.0266243655118589	2.05878796518031	0.656066751874288	-0.730417434907488	-0.350741782697298	-0.679795042967625	-0.0757426831063736	-0.380691432342342	-0.796806744015007	-0.669459561032234	-0.334545702863111	-0.320352769746326	-0.44558525251331	-0.628717841996111	-0.309704111802138	-0.662473241690413	-0.412105044707918	-0.527180304389797
hsa-mir-197	-0.535361622030091	0.400023134652887	-0.843519255397773	-0.977577990337186	-0.176678293529245	1.1544727017876	-0.872693866991175	-0.273839245821348	-0.118459731792429	-1.01167878872717	-0.372458934968005	-0.580257838369597	0.36368460262091	0.400023134652887	0.750543636736853	-0.872693866991175	0.255368199570367	-0.369396946448858	0.519326070742528	0.149474955865848	-1.16844542515535	-0.759012466416534	1.3692445128146
hsa-mir-1976	1.6590137270945	-0.0673499733325718	0.0415188816117142	-0.674117034125622	-1.06579105100223	0.519326070742528	-1.18678111232735	-0.765038329365889	-0.440944048899752	-0.0494324413874741	-1.10509659300577	-0.684990007548714	0.890780429119171	0.0468401290503118	-0.171205532068246	-0.380691432342342	2.74756412871511	-0.0276935994334986	0.890780429119171	0.330138573335265	0.179900986396046	0.40959272061625	-1.71155085303714
hsa-mir-199a-1	-0.545789259605344	-0.651184444816381	1.49306045642124	1.22394828725913	-0.823698515056214	0.933383672208356	0.240089142511836	-0.0757426831063736	-0.796806744015007	0.730605921303987	-0.350741782697298	1.00599273382816	-0.772953357884616	0.57223524273491	-0.94358988166037	0.750543636736853	-1.05717843957373	-0.850119439197749	-1.37657999753667	2.09859107206926	0.264149236742669	0.840243134786359	0.321227784281508
hsa-mir-199a-2	-0.482544804736053	-0.591983232982637	1.6590137270945	1.04987747887904	-0.889710618840519	0.823085163846359	0.210361497140824	-0.0135097890349206	-0.759012466416534	0.687510721923134	-0.231034879531319	0.79070270000353	-0.744015144347794	0.687510721923134	-0.984069818133536	0.656066751874288	-0.951437373062593	-0.896532558428563	-1.34990002590449	2.25529081385095	0.419268751089345	0.907442613505454	0.219982345006612
hsa-mir-199b	-0.531548035080758	-0.57366449953562	1.72913295720809	0.907442613505454	-0.884211828062172	0.750543636736853	0.172029706556615	-0.00114516819202425	-0.674117034125622	0.759601054567732	-0.147002253674059	0.446742821147979	-0.679795042967625	0.730605921303987	-1.03629364341601	0.541664168166132	-0.929419817694688	-0.902466182115902	-1.24937812192921	2.33606597595092	0.701101947095772	1.00599273382816	0.172029706556615
hsa-mir-19a	-1.14611102750782	0.0880343350705124	-0.539770627862619	-0.839004751951437	0.496012811496266	-0.147002253674059	0.274635906988549	-0.971553496880842	0.859453492953754	-0.550605850702148	-0.662473241690413	0.759601054567732	-0.531548035080758	-1.01167878872717	1.11388588615024	-0.951437373062593	-0.346062063095767	1.04987747887904	0.482782435404878	-0.427039577809927	0.157394853136667	-0.564635571340456	1.56213113589706
